Distribution,Outlier,Num_Cat_Feature,Numerical_Feature,Categorical_Feature,Scaler,estimator,Score,Iteration
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.49630162168369, [3313 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.49630162168369, [3314 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.49630162168369, [3315 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.49630162168369, [3314 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.49630162168369, [3315 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.49630162168369, [3435 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.49630162168369, [3314 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.49630162168369, [3315 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.49630162168369, [3435 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,0.49630162168369, [3311 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,0.49630162168369, [3311 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,0.49630162168369, [3311 / 7920 of iteration 3/3]
passthrough,IsolationForest(),PCA(n_components=3),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492610785205886, [7340 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),IsolationForest(),PCA(n_components=3),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,0.492610785205886, [7341 / 7920 of iteration 2/3]
passthrough,IsolationForest(),PCA(n_components=3),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492610785205886, [7383 / 7920 of iteration 3/3]
passthrough,IsolationForest(),PCA(n_components=3),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492610785205886, [7400 / 7920 of iteration 3/3]
passthrough,IsolationForest(),PCA(n_components=3),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492610785205886, [7414 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),IsolationForest(),PCA(n_components=3),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492610785205886, [7374 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [2700 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3015 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3060 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3180 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3300 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3420 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3540 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [2700 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3015 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3060 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3180 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3300 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3420 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3540 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [2700 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3015 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3060 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3180 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3300 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3420 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.492595050338745, [3540 / 7920 of iteration 3/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [2698 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [2699 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3013 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3014 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3058 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3059 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3178 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3179 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3298 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3299 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3418 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3419 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3538 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3539 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [2698 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),passthrough,"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [2699 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3013 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=3, score_func=<function mutual_info_regression at 0x14e04e40c820>)",passthrough,passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3014 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3178 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=4, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3179 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3298 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=5, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3299 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3418 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=6, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3419 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.492595050338745, [3538 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),"SelectKBest(k=7, score_func=<function mutual_info_regression at 0x14e04e40c820>)","SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.492595050338745, [3539 / 7920 of iteration 2/3]
